layer_name,Name,Description,longitude,latitude,Maps link
Superchargers,"Gramschatzer Wald, Germany",Discus (http://tff-forum.de/viewtopic.php?f=55&t=1453&start=1440#p38865)   Address: A7 exit Gramschatzer Wald   Stalls: 6,10.001735,49.912046,"https://www.google.com/maps/place/49.912046,10.001735"
Superchargers,"Jettingen-Scheppach, Germany",Discus (null)   Address: Robert-Bosch-Str. 10 (Autohof)   Stalls: 7,10.439755,48.411685,"https://www.google.com/maps/place/48.411685,10.439755"
Superchargers,"Lutterberg, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=55&t=1453&start=1260)   Address: TriftstraĂźe 11   Stalls: 6,9.633307,51.370996,"https://www.google.com/maps/place/51.370996,9.633307"
Superchargers,"Hohenwarsleben, Germany",Discus (http://www.teslamotorsclub.com/showthread.php/21267-European-SuperCharger-rollout-updated/page17)   Address: Zum Raukler 1   Stalls: 6,11.494255,52.173963,"https://www.google.com/maps/place/52.173963,11.494255"
Superchargers,"MĂĽnchberg-Nord, Germany",Discus (null)   Address: 12 August-Horch-Strasse   Stalls: 4,11.776552,50.202872,"https://www.google.com/maps/place/50.202872,11.776552"
Superchargers,"Regensburg, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=55&t=1453&start=1060#p36149)   Address: JunkersstraĂźe 3   Stalls: 8,12.150416,48.994967,"https://www.google.com/maps/place/48.994967,12.150416"
Superchargers,"Wilnsdorf, Germany",Discus (null)   Address: Elkersberg 2 (Autohof)   Stalls: 8,8.087663,50.817046,"https://www.google.com/maps/place/50.817046,8.087663"
Superchargers,"EmsbĂĽren, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=55&t=1453&start=1760)   Address: Carl-von-Linne-StraĂźe 1   Stalls: 4,7.266169,52.362257,"https://www.google.com/maps/place/52.362257,7.266169"
Superchargers,"MĂĽhldorf, Germany",Discus (http://www.teslamotorsclub.com/forumdisplay.php/82-Netherlands-Belgium-Germany-Austria-Switzerland)   Address: 24 TOTAL Autohof   Stalls: 6,12.551161,48.272993,"https://www.google.com/maps/place/48.272993,12.551161"
Superchargers,"RhĂĽden, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=2260)   Address: Am Zainer Berg 2   Stalls: 4,10.140842,51.947228,"https://www.google.com/maps/place/51.947228,10.140842"
Superchargers,"Kamen, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&start=2370)   Address: 4 Schattweg   Stalls: 8,7.675168,51.570176,"https://www.google.com/maps/place/51.570176,7.675168"
Superchargers,"Hamburg, Germany","Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&hilit=standorte&start=2570#p48859)   Address: Valvo Park, Unit C-20   Hours: MO-FR 09:00-18:00, SA 10:00-14:00   Stalls: 2",9.995189,53.668642,"https://www.google.com/maps/place/53.668642,9.995189"
Superchargers,"Neuberg, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=2670#p49772)   Address: RĂ¶ntgenstraĂźe 1   Stalls: 6,9.007483,50.181752,"https://www.google.com/maps/place/50.181752,9.007483"
Superchargers,"Satteldorf, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&p=50715&hilit=sattelsdorf#p50715)   Address: Marco-Polo-StraĂźe 1   Stalls: 6,10.068557,49.181658,"https://www.google.com/maps/place/49.181658,10.068557"
Superchargers,"Irschenberg, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&start=2960)   Address: Wendling 14   Stalls: 6,11.898642,47.826777,"https://www.google.com/maps/place/47.826777,11.898642"
Superchargers,"MĂĽcke, Germany",Discus (null)   Address: Gottesrain 2   Stalls: 6,8.989917,50.645417,"https://www.google.com/maps/place/50.645417,8.989917"
Superchargers,"Lauenau, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&p=63708#p63708)   Address: HanomagstraĂźe 2   Stalls: 8,9.350953,52.278674,"https://www.google.com/maps/place/52.278674,9.350953"
Superchargers,"Hirschberg, Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&view=unread#p67481)   Address: GoldbeckstraĂźe 1A   Stalls: 8,8.637361,49.507337,"https://www.google.com/maps/place/49.507337,8.637361"
Superchargers,"Hengersberg, Germany",Discus (null)   Address: 8 DonaustraĂźe   Stalls: 6,13.046667,48.765472,"https://www.google.com/maps/place/48.765472,13.046667"
Superchargers,"Wernberg-KĂ¶blitz, Germany",Discus (null)   Address: KeplerstraĂźe 1   Stalls: 6,12.134861,49.532694,"https://www.google.com/maps/place/49.532694,12.134861"
Superchargers,"Achern, Germany",Discus (http://www.tff-forum.de/viewtopic.php?t=4742#p73353)   Address: Euro-Rastpark Achern Am Achernsee 1   Stalls: 6,8.03762,48.641373,"https://www.google.com/maps/place/48.641373,8.03762"
Superchargers,"Busdorf, Germany","Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&view=unread#unread)   Address: by Wikingerland, Wittgenstein 9   Stalls: 8",9.544304,54.476703,"https://www.google.com/maps/place/54.476703,9.544304"
Superchargers,"Nossen, Germany","Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&sid=a8372c23ab3c02f05b133701650032bd&start=4140)   Address: Maxi-Autohof Nossen an der A14, Abfahrt 36, Im Industriegebiet 1   Stalls: 6",13.27406,51.082468,"https://www.google.com/maps/place/51.082468,13.27406"
Superchargers,"Berlin (SC), Germany",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=1453&start=4150)   Address: Alexander-MeiĂźner Strasse 24-26   Stalls: 2,13.542307,52.394057,"https://www.google.com/maps/place/52.394057,13.542307"
Superchargers,"Mogendorf, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&sid=318b409c6ffc6ace0903e9eab9c1c5eb&start=4190)   Address: Im Reimersheck 3   Stalls: 6,7.75006,50.482676,"https://www.google.com/maps/place/50.482676,7.75006"
Superchargers,"Herzsprung, Germany","Discus (null)   Address: Autohof Herzsprung bei A24, JĂ¤gerstraĂźe 4   Stalls: 8",12.53333,53.06735,"https://www.google.com/maps/place/53.06735,12.53333"
Superchargers,"Schweitenkirchen, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=4460)   Address: Robert-Koch-StraĂźe 1   Stalls: 8,11.58227,48.510724,"https://www.google.com/maps/place/48.510724,11.58227"
Superchargers,"Malsfeld, Germany",Discus (null)   Address: Dr.-Reimer St 2   Stalls: 8,9.485296,51.087435,"https://www.google.com/maps/place/51.087435,9.485296"
Superchargers,"Sulz-VĂ¶hringen, Germany",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=4580)   Address: EythstraĂźe 16a by 24-TOTAL Autohof   Stalls: 6,8.662612,48.343115,"https://www.google.com/maps/place/48.343115,8.662612"
Superchargers,"Waldlaubersheim, Germany","Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&p=92408#p92408)   Address: Euro Rastpark Waldlaubersheim, auf dem Stein 1   Stalls: 8",7.825736,49.923972,"https://www.google.com/maps/place/49.923972,7.825736"
Superchargers,"Oosterhout, Netherlands",Discus (null)   Address: Beneluxweg 1   Stalls: 8,4.869517,51.626423,"https://www.google.com/maps/place/51.626423,4.869517"
Superchargers,"Zevenaar, Netherlands",Discus (null)   Address: Doesburgseweg 39   Stalls: 8,6.0818,51.94066,"https://www.google.com/maps/place/51.94066,6.0818"
Superchargers,"Tilburg, Netherlands",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=2350)   Address: Atlasstraat 7-9   Hours: M-F 9:00-17:30   Stalls: 2,5.005985,51.60431,"https://www.google.com/maps/place/51.60431,5.005985"
Superchargers,"Zwolle, Netherlands",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=2670#p49740)   Address: Nieuwleusenerdijk 1   Stalls: 8,6.158952,52.5322,"https://www.google.com/maps/place/52.5322,6.158952"
Superchargers,"Urmond, Netherlands","Discus (http://www.teslamotorsclub.com/showthread.php/24215-Supercharger-in-Oosterhout-Zevenaar-en-Zwolle%28NL%29/page12?p=758754&viewfull=1#post758754)   Address: Hotel Stein-Urmond, Mauritslaan 65   Stalls: 8",5.780533,50.987934,"https://www.google.com/maps/place/50.987934,5.780533"
Superchargers,"Amsterdam, Netherlands",Discus (http://www.teslamotorsclub.com/showthread.php/24215-Superchargers-in-Nederland-%28NL%29?p=914557&viewfull=1#post914557)   Address: Burgemeester Stramanweg 122   Stalls: 8,4.936187,52.31061,"https://www.google.com/maps/place/52.31061,4.936187"
Superchargers,"DombĂĄs, Norway",Discus (null)   Address: P plass bak KIWI Mini Pris   Stalls: 8,9.128281,62.074926,"https://www.google.com/maps/place/62.074926,9.128281"
Superchargers,"Lillehammer, Norway",Discus (null)   Address: Korgvegen 37   Stalls: 8,10.43491,61.13045,"https://www.google.com/maps/place/61.13045,10.43491"
Superchargers,"Gol, Norway",Discus (null)   Address: Heradvegen 5   Stalls: 8,8.9862,60.70232,"https://www.google.com/maps/place/60.70232,8.9862"
Superchargers,"Aurland, Norway",Discus (null)   Address: Nyheim Aurland   Stalls: 6,7.21082,60.89863,"https://www.google.com/maps/place/60.89863,7.21082"
Superchargers,"Sundebru, Norway",Discus (null)   Address: Gnr 3 Bnr 318 Brokelandsheia   Stalls: 6,9.073746,58.820783,"https://www.google.com/maps/place/58.820783,9.073746"
Superchargers,"Lyngdal, Norway",Discus (null)   Address: 1 Fiboveien   Stalls: 8,7.10298,58.15653,"https://www.google.com/maps/place/58.15653,7.10298"
Superchargers,"AspĂ¸ya, Norway","Discus (http://elbilforum.no/forum/index.php/topic,7959.1800.html)   Address: Fjordkroa AS, AspĂ¸ya, E39   Stalls: 8",7.977743,63.011584,"https://www.google.com/maps/place/63.011584,7.977743"
Superchargers,"Lier (north), Norway",Discus (null)   Address: E18 North   Stalls: 4,10.262139,59.770833,"https://www.google.com/maps/place/59.770833,10.262139"
Superchargers,"Lier (south), Norway",Discus (https://www.oep.no/search/resultSingle.html?journalPostId=10181919)   Address: E18 South   Stalls: 8,10.257838,59.766259,"https://www.google.com/maps/place/59.766259,10.257838"
Superchargers,"Solli, Norway",Discus (null)   Address: Solliveien 276   Stalls: 6,10.95763,59.325019,"https://www.google.com/maps/place/59.325019,10.95763"
Superchargers,"Vinje, Norway","Discus (http://elbilforum.no/forum/index.php/topic,7959.msg224161.html#msg224161)   Address: by Heimat, Vinjevegen 159   Stalls: 8",7.992551,59.570131,"https://www.google.com/maps/place/59.570131,7.992551"
Superchargers,"Sandane, Norway",Discus (http://www.teslamotorsclub.com/forumdisplay.php/83-Norway)   Address: Firdavegen 2   Stalls: 6,6.213188,61.778023,"https://www.google.com/maps/place/61.778023,6.213188"
Superchargers,"MosjĂ¸en, Norway","Discus (null)   Address: By Fru Haugans Hotel, Elvegata   Stalls: 6",13.191673,65.834836,"https://www.google.com/maps/place/65.834836,13.191673"
Superchargers,"Elverum, Norway","Discus (null)   Address: By Elgstua, Trondheimsvegen 9   Stalls: 8",11.540043,60.884145,"https://www.google.com/maps/place/60.884145,11.540043"
Superchargers,"Alvdal, Norway",Discus (null)   Address: By Alvdal Taverna   Stalls: 8,10.617707,62.114312,"https://www.google.com/maps/place/62.114312,10.617707"
Superchargers,"Aksdal, Norway","Discus (http://elbilforum.no/forum/index.php/topic,15598.210.html)   Address: by Aksdal senter, E134   Stalls: 8",5.44306,59.423006,"https://www.google.com/maps/place/59.423006,5.44306"
Superchargers,"Grong, Norway","Discus (null)   Address: by hotel Vertshuset, FV 391   Stalls: 8",12.315369,64.464932,"https://www.google.com/maps/place/64.464932,12.315369"
Superchargers,"Setermoen, Norway",Discus (null)   Address: Fogd Holmboes gate 18   Stalls: 6,18.348918,68.860238,"https://www.google.com/maps/place/68.860238,18.348918"
Superchargers,"Innhavet, Norway","Discus (http://elbilforum.no/)   Address: by HamarĂ¸y Hotel, E6   Stalls: 4",15.9298,67.962327,"https://www.google.com/maps/place/67.962327,15.9298"
Superchargers,"Storjord, Norway","Discus (null)   Address: By Storjord turistsenter, E6   Stalls: 4",15.407231,66.815668,"https://www.google.com/maps/place/66.815668,15.407231"
Superchargers,"Klett, Norway","Discus (http://innsyn.trondheim.kommune.no/byggsak?utf8=âś“&sort=score&direction=desc&query=tesla&ndoktype=&gnr=&bnr=&from_date=&to_date=&commit=sĂ¸k)   Address: By Statoil gas station,   Stalls: 8",10.306852,63.32488,"https://www.google.com/maps/place/63.32488,10.306852"
Superchargers,"HaukĂĄs, Norway","Discus (http://elbilforum.no/forum/index.php/topic,7959.2265.html)   Address: Nordre BrurĂĄs 2   Stalls: 8",5.375426,60.484297,"https://www.google.com/maps/place/60.484297,5.375426"
Superchargers,"Lully, Switzerland",Discus (null)   Address: Restoroute 1470 Lully FR (Autogrill)   Stalls: 6,6.859269,46.832233,"https://www.google.com/maps/place/46.832233,6.859269"
Superchargers,"Egerkingen, Switzerland",Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&p=47076#p47076)   Address: HĂ¶henstrasse 12   Stalls: 6,7.805583,47.327083,"https://www.google.com/maps/place/47.327083,7.805583"
Superchargers,"Maienfeld, Switzerland","Discus (http://www.tff-forum.de/viewtopic.php?f=55&t=3518&start=90#p51275)   Address: Swiss Heidi Hotel, Werkhofstrasse 1   Stalls: 6",9.525835,47.003972,"https://www.google.com/maps/place/47.003972,9.525835"
Superchargers,"Monte Ceneri/Rivera, Switzerland",Discus (http://tff-forum.de/viewtopic.php?f=9&t=3518&sid=2dc20aee37ddcae4d6098d76c9aaa871&start=490)   Address: Via Cantalone   Stalls: 6,8.90781,46.138926,"https://www.google.com/maps/place/46.138926,8.90781"
Superchargers,"Beckenried, Switzerland",Discus (http://www.tff-forum.de/viewtopic.php?f=9&t=3518&p=65621#p65621)   Address: Buochserstrasse 54   Stalls: 4,8.459258,46.971497,"https://www.google.com/maps/place/46.971497,8.459258"
Superchargers,"Martigny, Switzerland",Discus (null)   Address: MarchĂ© Relais St. Bernard by A9   Stalls: 6,7.060944,46.126595,"https://www.google.com/maps/place/46.126595,7.060944"
Superchargers,"St. Moritz, Switzerland","Discus (http://tff-forum.de/viewtopic.php?f=9&t=3518&sid=c18abf7073420784112fb5f1df705a2d&start=470)   Address: Parkhaus Serletta, via Grevas 53   Stalls: 4",9.84272,46.496797,"https://www.google.com/maps/place/46.496797,9.84272"
Superchargers,"Middelfart, Denmark",Discus (http://www.teslamotorsclub.com/showthread.php/21267-European-SuperCharger-rollout-updated/page29)   Address: 3 Karensmindevej   Stalls: 8,9.764306,55.510639,"https://www.google.com/maps/place/55.510639,9.764306"
Superchargers,"Randers, Denmark",Discus (http://teslaforum.dk/forum/topic/tesla-supercharger-superlader?page=4#post-5977)   Address: Graceland Randers Vej 3   Stalls: 8,10.055412,56.433685,"https://www.google.com/maps/place/56.433685,10.055412"
Superchargers,"HjĂ¸rring, Denmark","Discus (http://elbilforum.no/forum/index.php/topic,14499.45.html)   Address: SprogĂ¸vej 5   Stalls: 8",10.04227,57.455791,"https://www.google.com/maps/place/57.455791,10.04227"
Superchargers,"KĂ¸ge, Denmark",Discus (http://teslaforum.dk/forum/topic/tesla-supercharger-superlader?&page=18)   Address: Servicevej   Stalls: 12,12.162788,55.489273,"https://www.google.com/maps/place/55.489273,12.162788"
Superchargers,"RĂ¸dekro, Denmark",Discus (http://teslaforum.dk/forum/topic/tesla-supercharger-superlader?&page=26)   Address: By 7-eleven   Stalls: 8,9.361119,55.067258,"https://www.google.com/maps/place/55.067258,9.361119"
Superchargers,"Royal Victoria Docks, UK",Discus (http://www.teslamotorsclub.com/forumdisplay.php/80-UK-and-Ireland)   Address: Tidal Basin Rd   Stalls: 2,0.015928,51.507022,"https://www.google.com/maps/place/51.507022,0.015928"
Superchargers,"Birmingham, UK",Discus (null)   Address: 2 Bridge Street   Stalls: 2,-1.908708,52.478189,"https://www.google.com/maps/place/52.478189,-1.908708"
Superchargers,"Canary Wharf, UK","Discus (null)   Address: The Canada Square Car Park, Montgomery Street    Stalls: 2",-0.016146,51.504346,"https://www.google.com/maps/place/51.504346,-0.016146"
Superchargers,"Westfield White City, London",Discus (null)   Address: Westfield Shopping Town   Stalls: 8,-0.222111,51.506611,"https://www.google.com/maps/place/51.506611,-0.222111"
Superchargers,"Edinburgh Airport, UK",Discus (null)   Address: Edinburgh Airport   Stalls: 2,-3.366667,55.945361,"https://www.google.com/maps/place/55.945361,-3.366667"
Superchargers,"Reading, UK",Discus (null)   Address: 250 S Oak Way   Stalls: 4,-0.988028,51.420611,"https://www.google.com/maps/place/51.420611,-0.988028"
Superchargers,"London Tower, UK",Discus (null)   Address: St. Katharines Way   Stalls: 2,-0.072778,51.506333,"https://www.google.com/maps/place/51.506333,-0.072778"
Superchargers,"Bristol - Cribbs Causeway, UK","Discus (null)   Address: John Lewis, The Mall at Cribbs Causeway   Stalls: 2",-2.599806,51.526694,"https://www.google.com/maps/place/51.526694,-2.599806"
Superchargers,"Warrington, UK","Discus (null)   Address: The Park Royal Hotel, Stretton Road   Stalls: 2",-2.569358,53.339515,"https://www.google.com/maps/place/53.339515,-2.569358"
Superchargers,"London-Heathrow, UK",Discus (null)   Address: Park Inn by Radisson London Heathrow   Stalls: 2,-0.452109,51.484133,"https://www.google.com/maps/place/51.484133,-0.452109"
Superchargers,"Dartford, UK","Discus (https://speakev.com/threads/superchargers-going-in-at-bluewater.5069/)   Address: Bluewater, Greenhithe, Kent   Stalls: 6",0.26879,51.438052,"https://www.google.com/maps/place/51.438052,0.26879"
Superchargers,"Maidstone, UK",Discus (http://www.teslamotorsclub.com/showthread.php/8590-Tesla-Supercharger-network/page577?p=821778&viewfull=1#post821778)   Address: Eclipse Park   Stalls: 6,0.545783,51.286224,"https://www.google.com/maps/place/51.286224,0.545783"
Superchargers,"Exeter, UK",Discus (null)   Address: Dart Farm Village   Stalls: 2,-3.448837,50.685442,"https://www.google.com/maps/place/50.685442,-3.448837"
Superchargers,"Bristol - East Filton, UK","Discus (https://speakev.com/threads/new-supercharger-site-spotted-in-bristol.5354/#post-68316)   Address: Sainsbury's, East Filton Fox Den Rd   Stalls: 2",-2.555105,51.507577,"https://www.google.com/maps/place/51.507577,-2.555105"
Superchargers,"Northampton, UK","Discus (null)   Address: Grange Park, Junction 15, M1 Loake Close   Stalls: 2",-0.89127,52.185729,"https://www.google.com/maps/place/52.185729,-0.89127"
Superchargers,"Exeter Pinhoe Rd, UK","Discus (https://speakev.com/threads/reasonably-solid-information-about-forthcoming-superchargers.6225/)   Address: Sainsbury's Superstore, Pinhoe Road, 1 Hill Barton Road   Stalls: 2",-3.479121,50.733077,"https://www.google.com/maps/place/50.733077,-3.479121"
Superchargers,"London - Brent Cross, UK","Discus (null)   Address: Brent Cross, Prince Charles Drive   Stalls: 2",-0.223753,51.57753,"https://www.google.com/maps/place/51.57753,-0.223753"
Superchargers,"Winchester - Badger Farm, UK",Discus (http://www.teslamotorsclub.com/showthread.php/21267-European-SuperCharger-rollout-updated/page102)   Address: Sainsbury's at Badger Farm Road   Stalls: 2,-1.341625,51.046116,"https://www.google.com/maps/place/51.046116,-1.341625"
Superchargers,"Winchester - Norton Park, UK",Discus (null)   Address: Norton Park   Stalls: 2,-1.328024,51.16725,"https://www.google.com/maps/place/51.16725,-1.328024"
Superchargers,"Barnsley, UK",Discus (https://speakev.com/threads/reasonably-solid-information-about-forthcoming-superchargers.6225/)   Address: Church Lane by Tankersley Manor hotel   Stalls: 2,-1.486223,53.489393,"https://www.google.com/maps/place/53.489393,-1.486223"
Superchargers,"Leeds South, UK",Discus (https://speakev.com/threads/reasonably-solid-information-about-forthcoming-superchargers.6225/#post-85168)   Address: Capitol Boulevard by Village Urban Resort Leeds South   Stalls: 2,-1.585875,53.733814,"https://www.google.com/maps/place/53.733814,-1.585875"
Superchargers,"Karlstad, Sweden",Discus (http://www.teslamotorsclub.com/forumdisplay.php/79-Europe)   Address: VĂĄxnĂ¤sgatan 158   Stalls: 6,13.468747,59.3812,"https://www.google.com/maps/place/59.3812,13.468747"
Superchargers,"Falkenberg, Sweden",Discus (http://www.teslamotorsclub.com/forumdisplay.php/79-Europe)   Address: MellangĂĄrdsvĂ¤gen 6   Stalls: 8,12.51805,56.93167,"https://www.google.com/maps/place/56.93167,12.51805"
Superchargers,"Uddevalla, Sweden",Discus (http://www.teslamotorsclub.com/forumdisplay.php/79-Europe)   Address: Herrestads Torp 310   Stalls: 8,11.811694,58.351686,"https://www.google.com/maps/place/58.351686,11.811694"
Superchargers,"Arboga, Sweden",Discus (http://www.teslamotorsclub.com/forumdisplay.php/79-Europe)   Address: BurskapsvĂ¤gen 1   Stalls: 8,15.827684,59.426307,"https://www.google.com/maps/place/59.426307,15.827684"
Superchargers,"LĂ¶ddekĂ¶pinge, Sweden",Discus (http://tesla.sondell.biz/)   Address: MarknadsvĂ¤gen 1   Stalls: 8,12.990671,55.766399,"https://www.google.com/maps/place/55.766399,12.990671"
Superchargers,"Lagan, Sweden",Discus (http://tesla.sondell.biz/?p=1417)   Address: Toftaholm Manor SE-340 14 Lagan   Stalls: 8,14.015434,57.027172,"https://www.google.com/maps/place/57.027172,14.015434"
Superchargers,"Jung, Sweden",Discus (null)   Address: 1 Jung Jungatorp KvĂ¤num   Stalls: 6,13.132237,58.328002,"https://www.google.com/maps/place/58.328002,13.132237"
Superchargers,"Ă–deshĂ¶g, Sweden",Discus (null)   Address: by Dinners Ă–stgĂ¶taporten   Stalls: 4,14.666721,58.226681,"https://www.google.com/maps/place/58.226681,14.666721"
Superchargers,"GĂ¤vle, Sweden","Discus (null)   Address: BrovĂ¤gen, by Dinners GĂ¤vlebro AB   Stalls: 8",17.120583,60.648513,"https://www.google.com/maps/place/60.648513,17.120583"
Superchargers,"Krokomsporten, Krokom, Sweden",Discus (http://tesla.sondell.biz/?cat=1)   Address: Across the road from OK/Q8   Stalls: 8,14.43,63.328793,"https://www.google.com/maps/place/63.328793,14.43"
Superchargers,"Sundsvall, Sweden",Discus (http://tesla.sondell.biz/?cat=1)   Address: By QK/Q8   Stalls: 8,17.339795,62.398271,"https://www.google.com/maps/place/62.398271,17.339795"
Superchargers,"Tystberga, NykĂ¶ping, Sweden","Discus (http://tesla.sondell.biz/?cat=1)   Address: by OKQ8, LĂ¤stringe Sillekrog, NykĂ¶ping   Stalls: 6",17.369535,58.918408,"https://www.google.com/maps/place/58.918408,17.369535"
Superchargers,"Sollentuna, Sweden","Discus (http://tesla.sondell.biz/?p=1802)   Address: by Max burger, BreddenvĂ¤gen   Stalls: 6",17.924441,59.496093,"https://www.google.com/maps/place/59.496093,17.924441"
Superchargers,"Stockholm Infracity (SC), Sweden","Discus (http://tesla.sondell.biz/?p=1802)   Address: KanalvĂ¤gen 16, 194 61 Upplands VĂ¤sby   Stalls: 2",17.926818,59.500624,"https://www.google.com/maps/place/59.500624,17.926818"
Superchargers,"Auxerre, France",Discus (null)   Address: Route national 6 - Lieu dit   Stalls: 2,3.542802,47.85183,"https://www.google.com/maps/place/47.85183,3.542802"
Superchargers,"Vienne, France",Discus (null)   Address: 145 Rue Pasteur   Stalls: 2,4.787741,45.586961,"https://www.google.com/maps/place/45.586961,4.787741"
Superchargers,"Macon, France",Discus (null)   Address: 1 Boulevard du GĂ©nĂ©ral de Gaulle   Stalls: 2,4.850173,46.346553,"https://www.google.com/maps/place/46.346553,4.850173"
Superchargers,"Nimes, France",Discus (null)   Address: 152 rue Claude Nicolas Ledoux   Stalls: 2,4.344721,43.815364,"https://www.google.com/maps/place/43.815364,4.344721"
Superchargers,"Aix en Provence, France",Discus (null)   Address: Parc de la Garderine RN7   Stalls: 2,5.528167,43.491611,"https://www.google.com/maps/place/43.491611,5.528167"
Superchargers,"ChambĂ©ry, France",Discus (null)   Address: 1097 Avenue Des Landiers   Stalls: 2,5.899842,45.592227,"https://www.google.com/maps/place/45.592227,5.899842"
Superchargers,"Narbonne, France",Discus (null)   Address: 130 Rue de L'HĂ´tellerie   Stalls: 2,2.986012,43.167693,"https://www.google.com/maps/place/43.167693,2.986012"
Superchargers,"Nuits-Saint-Georges, France",Discus (null)   Address: Carrefour de l'Europe   Stalls: 2,4.964047,47.133323,"https://www.google.com/maps/place/47.133323,4.964047"
Superchargers,"Matougues, France",Discus (null)   Address: 8 Route Nationale   Stalls: 2,4.244946,48.991991,"https://www.google.com/maps/place/48.991991,4.244946"
Superchargers,"Metz, France",Discus (null)   Address: Rue de MaiziĂ¨res-les-Metz   Stalls: 2,6.183539,49.218222,"https://www.google.com/maps/place/49.218222,6.183539"
Superchargers,"Archamps, France","Discus (null)   Address: Archamps Technopole, Route de Chosal   Stalls: 2",6.124306,46.136917,"https://www.google.com/maps/place/46.136917,6.124306"
Superchargers,"Senlis, France",Discus (null)   Address: 72 Avenue du General de Gaulle   Stalls: 2,2.605788,49.208728,"https://www.google.com/maps/place/49.208728,2.605788"
Superchargers,"Tours, France",Discus (null)   Address: 19 Quai de la Loire Rochecorbon   Stalls: 2,0.744833,47.407333,"https://www.google.com/maps/place/47.407333,0.744833"
Superchargers,"Orange, France",Discus (null)   Address: Rue Cinsault   Stalls: 2,4.851759,44.112164,"https://www.google.com/maps/place/44.112164,4.851759"
Superchargers,"Saintes, France",Discus (null)   Address: 132 Cours Genet   Stalls: 2,-0.661722,45.75,"https://www.google.com/maps/place/45.75,-0.661722"
Superchargers,"Toulouse, France","Discus (https://maps.google.com/maps?daddr=43.769334,1.361378)   Address: By Eurocentre HĂ´tel, Avenue de Saint Guillan   Stalls: 8",1.361378,43.769334,"https://www.google.com/maps/place/43.769334,1.361378"
Superchargers,"Nancy, France","Discus (null)   Address: By Hotel Style Ibis, 8 AllĂ©e de la GeneliĂ¨re   Stalls: 4",6.184349,48.638215,"https://www.google.com/maps/place/48.638215,6.184349"
Superchargers,"Brive-la-Gaillarde, France",Discus (null)   Address: HĂ´tel Mercure Brive Le Griffolet   Stalls: 2,1.483119,45.16724,"https://www.google.com/maps/place/45.16724,1.483119"
Superchargers,"Calais, France","ZAC Les Terrasses, Rue des Longues Pièces by hotel L'Haut'Aile Stalls: 2",1.80414,50.924425,"https://www.google.com/maps/place/50.924425,1.80414"
Superchargers,"Nivelles-Sud, Belgium",Discus (null)   Address: ChaussĂ©e de Mons 22   Stalls: 8,4.307388,50.588397,"https://www.google.com/maps/place/50.588397,4.307388"
Superchargers,"Ghent, Belgium","Discus (http://www.teslamotorsclub.com/showthread.php/36142-Superchargers-in-Belgium-%28B%29)   Address: Holiday Inn Express, Akkerhage 2   Stalls: 8",3.734917,51.019861,"https://www.google.com/maps/place/51.019861,3.734917"
Superchargers,"Aartselaar, Belgium",Discus (http://www.teslamotorsclub.com/showthread.php/36142-Superchargers-in-Belgium-(B))   Address: Boomsesteenweg 6   Stalls: 6,4.37737,51.136964,"https://www.google.com/maps/place/51.136964,4.37737"
Superchargers,"Dorno, Italy","Discus (null)   Address: Autostrada A7 Milano-Genova, KM 33   Stalls: 12",8.990914,45.147886,"https://www.google.com/maps/place/45.147886,8.990914"
Superchargers,"Modena, Italy",Discus (null)   Address: 1684 Strada Vignolese   Stalls: 6,10.981157,44.574119,"https://www.google.com/maps/place/44.574119,10.981157"
Superchargers,"Verona, Italy","Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=5210)   Address: Verona Crowne Plaza, Via Belgio 16   Stalls: 6",10.970212,45.412326,"https://www.google.com/maps/place/45.412326,10.970212"
Superchargers,"Sangerhausen, Germany","Discus (http://tff-forum.de/viewtopic.php?f=9&t=1453&start=5720)   Address: Am Mittelfeld 5, by 24 TOTAL - Autohof Sangerhausen   Stalls: 6",11.304467,51.450532,"https://www.google.com/maps/place/51.450532,11.304467"
